wid,time,text,uid,like_count,username,following,followed,gender
4.34E+15,Tue Feb 26 20:53:25 +0800 2019,对！有生之年！,3212427591,3,Ttttttt13,311,67,f
4.34E+15,Tue Feb 26 20:53:30 +0800 2019,导演这么帅的呀,1558884204,1,_陳意满,291,1039,f
4.34E+15,Tue Feb 26 20:53:53 +0800 2019,江山父老能容我，不使人间造孽钱,1307744680,1,千羽浩,193,303,f
4.34E+15,Tue Feb 26 20:54:51 +0800 2019,"导演蛮清醒<span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span>",6004088819,2,红枣小芽,180,78,f
4.34E+15,Tue Feb 26 21:02:10 +0800 2019,说的很中肯,6666277166,1,森派派派,454,342,m
4.34E+15,Tue Feb 26 21:05:59 +0800 2019,喜欢,5395394112,7,修猫猫,790,103,f
4.34E+15,Tue Feb 26 21:06:44 +0800 2019,有这种想法就能拍出更好的作品，加油(ง •̀_•́)ง,2063836480,2,胖可会瘦的,171,279,f
4.34E+15,Tue Feb 26 21:06:49 +0800 2019,所以吹们歇歇吧……人家导演自知之明的……,3211562727,4,于竹寺人尔,218,104,f
4.34E+15,Tue Feb 26 21:08:46 +0800 2019,还记得当年看大圣归来的时候激动得热泪盈眶，投身自来水的行列，眼看着国内动画电影越来越强～如今也是一样，我们看得到差距，也等得起希望！流浪地球算得上用心之作，克服重重困难，扛起了中国科幻的大旗！给予最大的支持就是我们最真诚的回馈，导演也没让人失望，看得清才能走得远～期待更多优秀作品,2458282790,9,-斑之夏目-,691,149,f
4.34E+15,Tue Feb 26 21:11:43 +0800 2019,"第一遍看的时候就觉得太超出预期啦，像个科幻片的样子了<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>然而很多人直接拿小破球和顶级科幻片比，然后列举各种不好，这是看得起谁看不起谁呢<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>",2801782043,2,走到哪里算哪里嚜,252,192,m
4.34E+15,Tue Feb 26 21:11:44 +0800 2019,说的实话2333,1980920725,5,caitline,485,296,f
4.34E+15,Tue Feb 26 21:13:05 +0800 2019,说得真好，清醒永远是需要的,6586850335,2,无限大人的夫人,234,495,f
4.34E+15,Tue Feb 26 21:14:13 +0800 2019,"帅且有才<span class=""url-icon""><img alt=[馋嘴] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-01ee2388fd.png"" style=""width:1em; height:1em;"" /></span>",5327307592,4,哪识人间芳菲处,54,84,f
4.34E+15,Tue Feb 26 21:15:31 +0800 2019,………缺的是剧情………,2173096862,6,moonlovejazz,288,718,f
4.34E+15,Tue Feb 26 21:15:38 +0800 2019,有见地！并没有因为成功而自大,5560128442,2,日月明老窝2010,117,47,m
4.34E+15,Tue Feb 26 21:18:15 +0800 2019,"不要流量也不需要巨星，只要制作精良，这个系列会一部不落的追下去，希望能成为中国星际穿越<span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span>",2002140162,3,Michelle半夏,570,216,f
4.34E+15,Tue Feb 26 21:20:42 +0800 2019,"足够的谦逊才能攒够足够的运气<span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span>",6854629909,2,聂相安,188,93,m
4.34E+15,Tue Feb 26 21:22:54 +0800 2019,这样的自我认知，实事求是的表达，真是让人有好感,2007056187,6,摇来晃去的秤子,780,514,f
4.34E+15,Tue Feb 26 21:23:10 +0800 2019,"演员和导演都很棒！<span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span>",6416568793,2,onlylove家家233,278,19,f
4.34E+15,Tue Feb 26 21:24:15 +0800 2019,客观！比之西片，剧情深度不足，3D效果未如理想。,2457334190,3,踏雪者无痕,618,335,m
4.34E+15,Tue Feb 26 21:25:36 +0800 2019,流浪地球，最热电影正在热播，尽在影极视享免费观看，www.yjsx6.cn,6375759623,1,魅影激光,203,22,m
4.34E+15,Tue Feb 26 21:30:26 +0800 2019,这种态度就很好了，不像有些导演，自己拍的影片不咋地还觉得是观众没眼光。,1876811433,3,木夕成梦,353,152,f
4.34E+15,Tue Feb 26 21:32:25 +0800 2019,我要看流浪地球系列电影！！！！！我要！！！最好原班人马！！！啊啊啊我等！！！,2681533140,2,流萤朔月,193,365,f
4.34E+15,Tue Feb 26 21:35:16 +0800 2019,有点像庵野秀明,1703644677,2,觅前世浮生,498,169,m
4.34E+15,Tue Feb 26 21:35:33 +0800 2019,最喜欢的中国电影！加油[加油],6639213309,2,午后的喵_,1827,156,f
4.34E+15,Tue Feb 26 21:35:54 +0800 2019,总之，加油吧,1705224382,4,詹龙本尊,3038,1148,m
4.34E+15,Tue Feb 26 21:37:14 +0800 2019,对自己和电影的评价很朴实，很简单，真实不做作，好感up,2129483205,3,兽兽Winnie,675,2762,f
4.34E+15,Tue Feb 26 21:39:40 +0800 2019,1.「你的」科幻不等於「中國」科幻 2.所有「公平的」評價體系，永遠獎勵好故事，不會偏袒和抵制任何一個具體題材類型 3.好萊塢爛片一大堆，多看電影吧。 4.國產佳片一大把，多看電影吧。,1726789587,3,邵思逢,134,482,m
4.34E+15,Tue Feb 26 21:40:08 +0800 2019,郭导型男，继续加油，会继续支持！,1429646330,3,未晞伴景,240,231,f
4.34E+15,Tue Feb 26 21:41:03 +0800 2019,导演帅加分不少,1276576860,2,slylife,56,37,m
4.34E+15,Tue Feb 26 21:41:28 +0800 2019,"说实话又是卖情怀，第一个科幻电影，平心而论，还不错，到现在夸大宣传了，反而反感<span class=""url-icon""><img alt=[微笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[微笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;"" /></span>",5497767170,5,相信肖战纵容粉丝打家劫舍,208,21,m
4.34E+15,Tue Feb 26 21:45:31 +0800 2019,"今天去看了，特效很震撼<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",1785501790,2,happrlife,2430,323,f
4.34E+15,Tue Feb 26 21:47:50 +0800 2019,脑子清晰，清楚认识差距，加油啊！,6030898781,2,一根木头o,121,149,f
4.34E+15,Tue Feb 26 21:51:12 +0800 2019,啊啊啊流浪地球三体等等科幻电影一定要拍成星际迷航星球大战复仇者联盟那样的系列片啊！！！,3294814944,2,racsosdrawatsebssertca勿回没空,270,374,f
4.34E+15,Tue Feb 26 21:53:17 +0800 2019,黑子：你竟然敢黑你！,1649611703,2,骷髅坛主,170,119,f
4.34E+15,Tue Feb 26 21:54:22 +0800 2019,系列电影!!求!!,6641796061,2,吴朝歌0513,415,106,f
4.34E+15,Tue Feb 26 21:57:39 +0800 2019,就冲这是第一部我们自己的科幻电影，我们也要支持！,6367876165,2,淡著胭,141,103,f
4.34E+15,Tue Feb 26 21:59:16 +0800 2019,说得中肯，跟好莱坞，卡梅隆的还是有挺大差距的，但是人文温情加分，不失为中国科幻片的里程碑,1902952705,2,melody_lee咯咯咯,1132,468,f
4.34E+15,Tue Feb 26 22:01:13 +0800 2019,"会说话那下次电影还支持咯<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>这态度棒棒哒",5841934122,2,药丸大爷,85,17,m
4.34E+15,Tue Feb 26 22:05:20 +0800 2019,保持理智，客观评价,2170929865,1,二向箔icon,419,558,f
4.34E+15,Tue Feb 26 22:06:03 +0800 2019,跟好莱坞差距当然有  而且很大  好在我们有个好的开始了//<a href='/n/___拖延症重症患者'>@___拖延症重症患者</a>:这才是中肯的评价。看多了部分网友尬吹都快把对这部电影的好感败光了,5127258310,1,明明伦,1709,1021,m
4.34E+15,Tue Feb 26 22:07:48 +0800 2019,"导演心里很有数了，不像那些被冲昏头脑的人<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>",3554306554,2,我讨厌的东西很多,52,200,m
4.34E+15,Tue Feb 26 22:10:47 +0800 2019,加油,6746146974,2,Echo喜欢夏天呐,230,105,f
4.34E+15,Tue Feb 26 22:10:58 +0800 2019,导演很清醒。有希望,2532106311,2,斯人若彩虹兮遇见方知有,523,167,f
4.34E+15,Tue Feb 26 22:11:34 +0800 2019,"//<a href='/n/水镜之月影'>@水镜之月影</a>:期待续集，很好开始的第一步，有了第一步才能跑起来，虽然有严苛的审查制度遏制着脖子，但是相信中国科幻的未来是灿烂的<span class=""url-icon""><img alt=[嘻嘻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[嘻嘻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" style=""width:1em; height:1em;"" /></span>",5807271041,2,微雨沐苍葭,203,103,f
4.34E+15,Tue Feb 26 22:14:22 +0800 2019,"导演还是很清醒的//<a href='/n/江宁婆婆'>@江宁婆婆</a>: 郭导心态摆的很正。小破球今天票房要过44亿了，说真的，我觉得已经远远超出所有人的预期了，奢求一口吃个胖子绝对要撑死。<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>",6563364741,2,想长生吃唐僧,298,37,m
4.34E+15,Tue Feb 26 22:14:23 +0800 2019,期待出系列！,5611575945,2,Better__456,349,102,f
4.34E+15,Tue Feb 26 22:15:32 +0800 2019,人才啊。。这滴水不漏的演讲。,1845529965,1,顾嘟嘟吐泡泡,2195,436,f
4.34E+15,Tue Feb 26 22:16:05 +0800 2019,导演的心态很对啊，电影的进步空间是很大的，期待变更好,2644506065,2,土豆炖炖炖炖马铃薯,274,337,f
4.34E+15,Tue Feb 26 22:16:47 +0800 2019,导演比观众清醒，是好的,1963297851,2,小翼欧尼的小号,54,1210,f
4.34E+15,Tue Feb 26 22:23:38 +0800 2019,还是导演会说话,5409296028,2,阴天也挺好的,60,43,m
4.34E+15,Tue Feb 26 22:24:50 +0800 2019,他还是比较清醒,2935336873,2,剑神1笑,405,317,m
4.34E+15,Tue Feb 26 22:25:08 +0800 2019,"导演脑子太清醒了<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>面对这么大的成功竟然能如此谦虚谨慎，委实令人钦佩<span class=""url-icon""><img alt=[作揖] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-cb12e18fd5.png"" style=""width:1em; height:1em;"" /></span>",2016287441,2,今夏朝日最美,1115,616,f
4.34E+15,Tue Feb 26 22:26:18 +0800 2019,确实是宽容，但是电影是好电影，居然，真的。。。,3254922535,1,妹纸麻麻的姐姐,568,560,f
4.34E+15,Tue Feb 26 22:26:48 +0800 2019,非常冷静理性客观！喜欢了,5459978761,2,SNH48-缝小肛,2009,701,m
4.34E+15,Tue Feb 26 22:27:52 +0800 2019,这是我想看到制作方的态度[加油],6057401606,2,李寻欢的小酒fu,76,257,f
4.34E+15,Tue Feb 26 22:28:20 +0800 2019,错了，我们不比美国佬差！还有，这部片子的成功离不开吴京,3522722893,2,唯基海盗,1687,263,m
4.34E+15,Tue Feb 26 22:30:43 +0800 2019,郭帆导演帅气与才华集于一身！继续加油，期待流浪地球一系列！<a href='/n/FrantGwo郭帆'>@FrantGwo郭帆</a>,6061323175,3,致红尘99,1483,165854,f
4.34E+15,Tue Feb 26 22:32:25 +0800 2019,"还记得某演员说自己就应该得什么什么奖的么？<span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span>",5605909045,1,jahodovazmrzlina,130,170,m
4.34E+15,Tue Feb 26 22:32:41 +0800 2019,"虽然没看过电影，但是导演的态度还是蛮真诚的。也期待导演能继续出好作品<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",5511230730,5,莫寒sw,394,242,f
4.34E+15,Tue Feb 26 22:35:41 +0800 2019,"小编写错字了，要罚钱<span class=""url-icon""><img alt=[喵喵] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;"" /></span>想像力",2480369820,1,我们都是追梦的孩纸,287,607,f
4.34E+15,Tue Feb 26 22:35:43 +0800 2019,很清醒！,1798735892,4,叶紫芊,154,282,f
4.34E+15,Tue Feb 26 22:39:01 +0800 2019,清醒就好，不能被一时成功冲昏头脑，支持导演，希望以后有更好的作品，不忘初心方得始终！,2430091033,2,别再浪费我的时间,41,28,f
4.34E+15,Tue Feb 26 22:40:13 +0800 2019,长的好像杨烁,2630083011,3,宋丽的播,133,69,f
4.34E+15,Tue Feb 26 22:44:11 +0800 2019,希望可以一直理智下去,1686225973,2,纳豆豆_,293,1123,f
4.34E+15,Tue Feb 26 22:45:29 +0800 2019,"还让不让小破球PTSD患者活了<span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span>",2358684504,2,狂飚之迎风逐浪,512,495,m
4.34E+15,Tue Feb 26 22:46:20 +0800 2019,他说的对！观众宽容！,1346028795,5,IRON_MAIDEN_ZHANG,629,868,m
4.34E+15,Tue Feb 26 22:47:15 +0800 2019,"中国电影需要有越来越多年轻懂技术懂工业化的导演。<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",6544811917,2,动画师张怀隐,569,249,m
4.34E+15,Tue Feb 26 22:48:17 +0800 2019,对比某种导演这届的观众不行。。。。。,1679969723,3,廖大发,472,985,f
4.34E+15,Tue Feb 26 22:49:21 +0800 2019,觉得再试水几部，三体真的可以拍,1686694930,1,洛家皇后,235,1498,f
4.34E+15,Tue Feb 26 22:54:08 +0800 2019,已经很好了……继续加油💪,2274954757,3,凤池吟歌,590,960,f
4.34E+15,Tue Feb 26 22:54:50 +0800 2019,有才又清醒的导演！,1884582845,2,DJ紫涵,195,3221,f
4.34E+15,Tue Feb 26 22:54:51 +0800 2019,"中国科幻大片打夯之作<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞啊] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_zana-9c9fa46102.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞啊] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_zana-9c9fa46102.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[酷] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[酷] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png"" style=""width:1em; height:1em;"" /></span>//<a href='/n/吳京'>@吳京</a>:多谢师弟//<a href='/n/彭于晏'>@彭于晏</a>:夠燃 夠讚 春節必看 <span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span><a href='/n/吳京'>@吳京</a>",1854216505,1,新酒探索者·爵士酒业,2222,394,m
4.34E+15,Tue Feb 26 22:56:34 +0800 2019,清醒又谦虚 未来可期,2598621855,4,溺死时光海,273,1287,m
4.34E+15,Tue Feb 26 22:59:20 +0800 2019,自己还是明白差距。,6645053063,3,WIZZ,4,1009,m
4.34E+15,Tue Feb 26 23:03:15 +0800 2019,导演很棒爱上叻,2353427231,2,垃圾是本质其他都是幌子,108,41,m
4.34E+15,Tue Feb 26 23:03:32 +0800 2019,加油！,6094845132,6,魔创时代,104,57,m
4.34E+15,Tue Feb 26 23:04:01 +0800 2019,会说话，心里有数，八错,1945361974,2,天啦噜我有点方,248,493,f
4.34E+15,Tue Feb 26 23:05:25 +0800 2019,"只要中国电影能把钱花在该花的地方，就能行<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span>",1043178407,3,XAstrayRed,1107,211,m
4.34E+15,Tue Feb 26 23:05:47 +0800 2019,"今天去电影院看了 真的好看<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span> 真的值得去看",5980307153,1,哆啦a梦之与梦随行,85,79,f
4.34E+15,Tue Feb 26 23:07:54 +0800 2019,"意思是后面的刘慈欣还没授权<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>",2786453062,6,栀之枝执于手,139,179,m
4.34E+15,Tue Feb 26 23:10:43 +0800 2019,"导演很理智<span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span>不忘初心<span class=""url-icon""><img alt=[哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;"" /></span>",1687409767,2,小智_maixx,1021,596,m
4.34E+15,Tue Feb 26 23:16:35 +0800 2019,"清醒<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",5544727341,5,老大家的啾喵,692,293,f
4.34E+15,Tue Feb 26 23:17:44 +0800 2019,今日2刷《流浪地球》，好看！,2155134034,1,洪晓敏地盘,41,95,f
4.34E+15,Tue Feb 26 23:18:50 +0800 2019,讲真的确实很一般的电影，但是相对于国产科幻进步已经很大了，跟国外确实也还有差距，希望国产科幻片能做的越来越好吧,3313861533,3,她叔,37,1493,m
4.34E+15,Tue Feb 26 23:18:52 +0800 2019,理性且诚恳,6427363857,2,PoterAry,366,142,f
4.34E+15,Tue Feb 26 23:22:15 +0800 2019,郭导，下部电影我带薪进组，吴京出6000万，我出6000块。票房大卖了我只要票房的1%,2625706367,3,扑通扑通yep,74,293,m
4.34E+15,Tue Feb 26 23:24:57 +0800 2019,希望导演能一直保持初心。不要像一些红了几个作品就狂妄的不得了的所谓导演，说什么中国观众就爱看烂片。你妹的，是你们电影制作者，成天导烂片，你说说，一堆烂片排在那，你让观众怎么选？烂片票房高，是因为其他电影更烂啊。,1060109672,3,滚滚糯米小团子,313,1504,f
4.34E+15,Tue Feb 26 23:26:16 +0800 2019,郭导看的很清，以后会走很远，加油吧。,3992028426,3,huyooo的小肚皮,214,405,f
4.34E+15,Tue Feb 26 23:29:01 +0800 2019,导演也太棒太清醒啦！,1960645741,2,哎呀土豆0305,236,445,f
4.34E+15,Tue Feb 26 23:31:06 +0800 2019,导演肯定和我一样都是诺兰粉！,2038183877,3,D调的Wendy,439,603,f
4.34E+15,Tue Feb 26 23:32:52 +0800 2019,"流浪地球超好看<span class=""url-icon""><img alt=[馋嘴] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-01ee2388fd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[馋嘴] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-01ee2388fd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[馋嘴] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-01ee2388fd.png"" style=""width:1em; height:1em;"" /></span>满分满分！",2432098353,1,十里桃花红颜依旧,378,229,f
4.34E+15,Tue Feb 26 23:33:27 +0800 2019,大刘请授权！我要看第二部！！！,1421013691,2,Dhorhs-D子,723,988,f
4.34E+15,Tue Feb 26 23:33:55 +0800 2019,导演很好的心态和思维，点赞,1864315804,2,瓦是lee,1421,559,f
4.34E+15,Tue Feb 26 23:35:27 +0800 2019,"清醒客观，前途无量<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>",1246722971,2,爱做梦的钱小姐Money,296,529,f
4.34E+15,Tue Feb 26 23:36:10 +0800 2019,说黑子的台词，让黑子无词可说，导演机智,5614736060,3,毛小旺wang,71,90,f
4.34E+15,Tue Feb 26 23:37:10 +0800 2019,这才是正确的，知道自己的位置。也希望一些粉丝别那么狭隘,2696233791,2,河南吹牛大王,358,3928,m
4.34E+15,Tue Feb 26 23:39:12 +0800 2019,"大刘啊，你的作品找到一个知音了，<span class=""url-icon""><img alt=[可怜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[可怜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[可怜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png"" style=""width:1em; height:1em;"" /></span>的感谢郭导保存了所有中国人心中的科幻火石",5618179474,2,莫虚待丫,108,73,f
4.34E+15,Tue Feb 26 23:39:42 +0800 2019,"说到西游记<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>",5200465139,3,如风天生,26,11,m
4.34E+15,Tue Feb 26 23:40:23 +0800 2019,没有膨胀，难能可贵，先预约下一部！,1854212933,3,無量映像,993,751,f
4.34E+15,Tue Feb 26 23:41:59 +0800 2019,话都说到这份上了，不管哪方再BB都显得很low了。厉害,2257446333,2,ilxwing,143,341,f
4.34E+15,Tue Feb 26 23:43:13 +0800 2019,确实说的很客观，有此思想相信我们会不断进步。,1435736602,2,谁的kitty,159,119,f
4.34E+15,Tue Feb 26 23:44:12 +0800 2019,保持清醒，很好👍,2416802507,2,Qi馨月Qi,238,96,f
4.34E+15,Tue Feb 26 23:44:23 +0800 2019,通透大气，希望有流浪地球系列,2617598824,3,萧玉为骨,576,15822,f
4.34E+15,Tue Feb 26 23:46:19 +0800 2019,"的确有不足，导演的话很诚恳 要继续加油鸭！<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给力] src=""//h5.sinaimg.cn/m/emoticon/icon/others/f_geili-7e99751314.png"" style=""width:1em; height:1em;"" /></span>",5532506941,4,茗卿Orlando,1206,202,m
4.34E+15,Tue Feb 26 23:50:43 +0800 2019,客观，。我们有不足，但是我们在努力！！！！,2736092083,2,乐宝宝QV518,176,8,f
4.34E+15,Tue Feb 26 23:57:55 +0800 2019,加油。喜欢郭导的视野与逻辑。,5175005325,5,摁个棒再走呗,503,91,f
4.34E+15,Tue Feb 26 23:58:07 +0800 2019,<a href='/n/yEellldoo'>@yEellldoo</a> 我怎么感觉像二十年后的你的样子,6320367127,2,很挑食也很能吃_,665,142,f
4.34E+15,Tue Feb 26 23:59:08 +0800 2019,"导演好谦虚！我觉得十分满分，我打九分吧。意义远高于票房<span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span>",1847523755,5,奈何桥本环奈何桥,1866,16502,f
4.46E+15,Tue Jan 21 17:32:13 +0800 2020,"小破球，今天是你发布终极预告的第365天，整整一年<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>我会永远记得你的……",7232841101,2,一只老破球,738,614,f
4.33E+15,Tue Jan 22 00:28:34 +0800 2019,预料到不敢拍原作中的人类间的冲突，把冲突点改成人与客观环境了……太阳身负要炸的重任，锅已经很重了，他们也不敢写抵抗太阳的剧情，conflic的大锅只能交给大哥木星了，行吧……,1798133165,52,Helusen,502,1334,f
4.33E+15,Tue Jan 22 01:06:44 +0800 2019,终于要来了,1792976572,2,幻海游风,316,217,m
