=======================================================
frequent 1-itemsets		support
=======================================================
frozenset({'剧情', '地球'}) 0.005224339274738783
frozenset({'科幻', '电影'}) 0.01884859659905757
frozenset({'科幻', '国产'}) 0.005531653349723417
frozenset({'地球', '中国'}) 0.026838762548658062
frozenset({'流浪', '地球'}) 0.07759680393362016
frozenset({'电影', '小说'}) 0.00752919483712354
frozenset({'科幻', '地球'}) 0.017004712149149764
frozenset({'流浪', '中国'}) 0.01459741856177013
frozenset({'流浪', '科幻片'}) 0.0053779963122311
frozenset({'科幻电影', '地球'}) 0.00973161237451342
frozenset({'电影', '科幻片'}) 0.008399918049580004
frozenset({'地球', '原著'}) 0.0067096906371645155
frozenset({'没有', '地球'}) 0.010295021511985249
frozenset({'太阳', '地球'}) 0.005838967424708051
frozenset({'流浪', '科幻'}) 0.00916820323704159
frozenset({'觉得', '电影'}) 0.00921942224953903
frozenset({'原著', '电影'}) 0.008502356074574882
frozenset({'地球', '科幻片'}) 0.008707232124564639
frozenset({'科幻电影', '电影'}) 0.012497439049375128
frozenset({'看到', '电影'}) 0.005224339274738783
frozenset({'科幻片', '中国'}) 0.010602335586969883
frozenset({'科幻电影', '中国'}) 0.01710715017414464
frozenset({'没有', '中国'}) 0.00594140544970293
frozenset({'电影', '看过'}) 0.006197500512190125
frozenset({'地球', '人类'}) 0.013726695349313665
frozenset({'科幻电影', '流浪'}) 0.005173120262241344
frozenset({'电影', '豆瓣'}) 0.006812128662159394
frozenset({'没有', '电影'}) 0.013112067199344397
frozenset({'故事', '电影'}) 0.0059926244622003685
=======================================================
frequent 3-itemsets		support
=======================================================
frozenset({'地球', '电影', '中国'}) 0.0059926244622003685
frozenset({'地球', '流浪', '中国'}) 0.00911698422454415
frozenset({'科幻电影', '电影', '中国'}) 0.005326777299733661
frozenset({'流浪', '科幻', '地球'}) 0.005121901249743905
frozenset({'地球', '流浪', '电影'}) 0.015826674861708665
=======================================================
Rules
=======================================================
frozenset({'故事'})===>frozenset({'地球'})  conf: 0.2348178137651822
frozenset({'拯救'})===>frozenset({'地球'})  conf: 0.42023346303501946
frozenset({'电影'})===>frozenset({'流浪'})  conf: 0.1075292081350065
frozenset({'流浪'})===>frozenset({'电影'})  conf: 0.21041490262489418
frozenset({'小说'})===>frozenset({'地球'})  conf: 0.2641509433962264
frozenset({'电影'})===>frozenset({'中国'})  conf: 0.14950237992211163
frozenset({'中国'})===>frozenset({'电影'})  conf: 0.2707680250783699
frozenset({'好莱坞'})===>frozenset({'电影'})  conf: 0.25255102040816324
frozenset({'电影'})===>frozenset({'地球'})  conf: 0.18996105581999134
frozenset({'地球'})===>frozenset({'电影'})  conf: 0.19909297052154196
frozenset({'科幻'})===>frozenset({'中国'})  conf: 0.22545846817691476
frozenset({'中国'})===>frozenset({'科幻'})  conf: 0.16379310344827586
frozenset({'木星'})===>frozenset({'地球'})  conf: 0.40786240786240785
frozenset({'剧情'})===>frozenset({'电影'})  conf: 0.23904382470119523
frozenset({'剧情'})===>frozenset({'地球'})  conf: 0.13545816733067728
frozenset({'科幻'})===>frozenset({'电影'})  conf: 0.19848975188781012
frozenset({'国产'})===>frozenset({'科幻'})  conf: 0.20769230769230768
frozenset({'中国'})===>frozenset({'地球'})  conf: 0.2053291536050157
frozenset({'地球'})===>frozenset({'中国'})  conf: 0.11882086167800454
frozenset({'流浪'})===>frozenset({'地球'})  conf: 0.6414055884843354
frozenset({'地球'})===>frozenset({'流浪'})  conf: 0.3435374149659864
frozenset({'小说'})===>frozenset({'电影'})  conf: 0.3466981132075471
frozenset({'科幻'})===>frozenset({'地球'})  conf: 0.1790722761596548
frozenset({'流浪'})===>frozenset({'中国'})  conf: 0.12066045723962744
frozenset({'中国'})===>frozenset({'流浪'})  conf: 0.11167711598746083
frozenset({'科幻片'})===>frozenset({'流浪'})  conf: 0.11450381679389311
frozenset({'科幻电影'})===>frozenset({'地球'})  conf: 0.2043010752688172
frozenset({'科幻片'})===>frozenset({'电影'})  conf: 0.17884405670665213
frozenset({'原著'})===>frozenset({'地球'})  conf: 0.229020979020979
frozenset({'没有'})===>frozenset({'地球'})  conf: 0.17120954003407154
frozenset({'太阳'})===>frozenset({'地球'})  conf: 0.5846153846153845
frozenset({'觉得'})===>frozenset({'电影'})  conf: 0.26086956521739135
frozenset({'原著'})===>frozenset({'电影'})  conf: 0.2902097902097902
frozenset({'科幻片'})===>frozenset({'地球'})  conf: 0.18538713195201745
frozenset({'科幻电影'})===>frozenset({'电影'})  conf: 0.2623655913978495
frozenset({'看到'})===>frozenset({'电影'})  conf: 0.2292134831460674
frozenset({'科幻片'})===>frozenset({'中国'})  conf: 0.22573609596510358
frozenset({'中国'})===>frozenset({'科幻电影'})  conf: 0.13087774294670845
frozenset({'科幻电影'})===>frozenset({'中国'})  conf: 0.35913978494623655
frozenset({'看过'})===>frozenset({'电影'})  conf: 0.3235294117647059
frozenset({'人类'})===>frozenset({'地球'})  conf: 0.39296187683284456
frozenset({'科幻电影'})===>frozenset({'流浪'})  conf: 0.1086021505376344
frozenset({'豆瓣'})===>frozenset({'电影'})  conf: 0.2697768762677485
frozenset({'没有'})===>frozenset({'电影'})  conf: 0.21805792163543442
frozenset({'故事'})===>frozenset({'电影'})  conf: 0.2368421052631579
frozenset({'电影', '中国'})===>frozenset({'地球'})  conf: 0.16931982633863965
frozenset({'地球', '电影'})===>frozenset({'中国'})  conf: 0.13325740318906606
frozenset({'地球', '中国'})===>frozenset({'电影'})  conf: 0.2232824427480916
frozenset({'地球', '中国'})===>frozenset({'流浪'})  conf: 0.33969465648854963
frozenset({'流浪', '地球'})===>frozenset({'中国'})  conf: 0.11749174917491749
frozenset({'流浪', '中国'})===>frozenset({'地球'})  conf: 0.6245614035087719
frozenset({'科幻电影'})===>frozenset({'电影', '中国'})  conf: 0.11182795698924732
frozenset({'电影', '中国'})===>frozenset({'科幻电影'})  conf: 0.15050651230101303
frozenset({'科幻电影', '电影'})===>frozenset({'中国'})  conf: 0.4262295081967213
frozenset({'科幻电影', '中国'})===>frozenset({'电影'})  conf: 0.31137724550898205
frozenset({'科幻', '地球'})===>frozenset({'流浪'})  conf: 0.30120481927710846
frozenset({'流浪', '科幻'})===>frozenset({'地球'})  conf: 0.558659217877095
frozenset({'流浪'})===>frozenset({'电影', '地球'})  conf: 0.13082133784928027
frozenset({'流浪', '电影'})===>frozenset({'地球'})  conf: 0.6217303822937625
frozenset({'地球', '电影'})===>frozenset({'流浪'})  conf: 0.35193621867881547
frozenset({'流浪', '地球'})===>frozenset({'电影'})  conf: 0.20396039603960395
